Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
11,1100.00,1.000,-9.430,1.6505454770800e+01,2.8233,52.5306,4.5401,10.5541,1.7736,0.0000,8.0077,0.1131,3.3122,0.0308,0.0000,9.4787,3.2205,0.1376,0.0606,0.1818,6.0586,0.0000,0.0000,0.0000,-2.4264307304589e+02,-1.8694594247050e+02,4.0561577814068e+01,5.8462314767352e+00,2.1652003835550e+01,5.4252534e-01,8.0053224e-02,4.2976886e-03,1.9790315e-03,0.0000000e+00,1.7154599e-01,1.4981565e-03,2.1788200e-02,8.7054532e-04,0.0000000e+00,9.2836715e-02,1.1895118e-04,6.1751213e-04,1.5539391e-02,8.0841145e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.1795245e-04,2.1544,5.1770082317488e+00,3.1191,-7.6758184161930e+01,-6.0385892417724e+01,1.1923163342830e+01,1.6598008372814e+00,5.9468395346222e+00,-1.5568325984526e+03,-1.2369763724767e+03, 2.3293611475504e+02, 3.3349244880583e+01, 1.2052065087753e+02, 1.3033047167276e-03,-7.1561116232690e-05, 3.9080486571569e-05, 2.1458091926500e-06, 4.0867602884668e-04,-4.0415130140920e-05, 6.9904181945753e-05, 6.9130225687693e-06
12,1090.00,1.000,-9.560,1.2961688100820e+01,2.8339,53.9522,5.0118,9.2884,1.5169,0.0000,6.5438,0.1440,2.6875,0.0393,0.0000,9.4749,3.1448,0.1727,0.0772,0.2315,7.7150,0.0000,0.0000,0.0000,-1.8849576299934e+02,-1.4582345411368e+02,3.1304191677847e+01,4.5738198034437e+00,1.6580381647145e+01,5.8195644e-01,8.5040356e-02,3.3681656e-03,1.7652867e-03,0.0000000e+00,1.8005001e-01,1.7117540e-03,1.7915582e-02,9.5246000e-04,0.0000000e+00,9.1297471e-02,1.0907586e-04,5.8012895e-04,1.5379094e-02,7.5693521e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.5014918e-04,2.0019,3.5603951463274e+00,3.0259,-5.4006454882478e+01,-4.2774058774298e+01,8.2400294231599e+00,1.1766208951153e+00,4.1339738553738e+00,-1.5546514600089e+03,-1.2395089885724e+03, 2.3118693572718e+02, 3.3241664646542e+01, 1.1947413944130e+02, 1.2445064459129e-03,-6.5767391417132e-05, 3.7438150560319e-05, 1.9784626346615e-06, 3.1535835793993e-04,-3.3146464945330e-05, 6.8948575040601e-05, 7.2469984323330e-06
13,1080.00,1.000,-9.692,1.0243726139684e+01,2.8680,54.7814,5.8251,7.6097,1.2863,0.0000,5.3368,0.1822,2.0777,0.0497,0.0000,9.6329,2.8506,0.2151,0.0976,0.2929,9.7621,0.0000,0.0000,0.0000,-1.4615794494176e+02,-1.1343578735298e+02,2.4182210094066e+01,3.5717608343190e+00,1.2707473048483e+01,6.3594944e-01,9.1426771e-02,2.4784620e-03,1.4744631e-03,0.0000000e+00,1.9410866e-01,1.8711341e-03,1.3860930e-02,9.8151892e-04,0.0000000e+00,9.0492255e-02,9.7606121e-05,5.4113789e-04,1.4179219e-02,6.7148606e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0998043e-03,1.6900,2.7297673471691e+00,2.9511,-4.2202204463679e+01,-3.3620769922378e+01,6.3418205973479e+00,9.2500985660388e-01,3.1987967664539e+00,-1.5524009810469e+03,-1.2416644294859e+03, 2.2963939811622e+02, 3.3152479057023e+01, 1.1868649662678e+02, 1.2033797260587e-03,-6.1022711299766e-05, 3.6298333044380e-05, 1.8406681200161e-06, 2.4779190424264e-04,-2.7169950743374e-05, 6.9375278955340e-05, 7.6068785127810e-06
14,1070.00,1.000,-9.826,8.2430561663972e+00,2.9253,54.9257,6.9996,5.7315,1.0808,0.0000,4.3501,0.2264,1.4728,0.0618,0.0000,9.9085,2.3632,0.2629,0.1213,0.3639,12.1314,0.0000,0.0000,0.0000,-1.1454940992449e+02,-8.9132542545000e+01,1.8923327535638e+01,2.8178533305323e+00,9.8700529445703e+00,7.0876920e-01,9.9189614e-02,1.7069417e-03,1.1729375e-03,0.0000000e+00,2.1447650e-01,1.9587704e-03,9.8128738e-03,9.6344466e-04,0.0000000e+00,9.0444973e-02,8.3806958e-05,5.0170503e-04,1.2376322e-02,5.6942780e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6042885e-03,1.2609,2.0096624303819e+00,2.9007,-3.1492226571849e+01,-2.5213246675803e+01,4.6748165849280e+00,6.9280809046756e-01,2.3698886576109e+00,-1.5501169911914e+03,-1.2435283415480e+03, 2.2826091623678e+02, 3.3078973061671e+01, 1.1810144799315e+02, 1.1758708173909e-03,-5.7360385674037e-05, 3.5547379756884e-05, 1.7340437252117e-06, 2.0090462808490e-04,-2.2544469403564e-05, 7.1297049391477e-05, 8.0005829825447e-06
15,1060.00,1.000,-9.962,3.3269225604851e+00,3.7777,36.7599,16.6564,1.2870,0.1888,0.0000,0.7190,0.5610,0.1909,0.1530,0.0000,11.2210,0.4215,0.5813,0.3006,0.9017,30.0578,0.0000,0.0000,0.0000,-3.6214686885707e+01,-2.7858820414985e+01,6.2677616702712e+00,8.8066878002763e-01,3.2062569066619e+00,1.4822499e+00,1.6205083e-01,4.9306816e-04,1.2512738e-04,0.0000000e+00,3.2088901e-01,1.9868702e-03,2.3243594e-03,8.0027678e-04,0.0000000e+00,1.4822301e-01,1.0868239e-04,8.8141934e-04,4.1312152e-03,1.5980771e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1713915e-02,-1.1843,4.9245407173005e+00,2.8290,-7.8359792213691e+01,-6.3371133536743e+01,1.1243039925701e+01,1.7407171841705e+00,5.7537312011907e+00,-1.5479382273274e+03,-1.2466034428465e+03, 2.2603216778375e+02, 3.2869896239581e+01, 1.1707057367394e+02, 1.1295033751198e-03,-4.6810630013165e-05, 3.4362851859559e-05, 1.4241185816947e-06, 1.1390265477099e-04,-9.6640522054862e-06, 1.2933654213042e-04, 1.0973537866510e-05
16,1050.00,1.000,-10.099,3.3229013322755e+00,3.7829,36.7686,16.6548,1.2878,0.1791,0.0000,0.6749,0.5616,0.1864,0.1532,0.0000,11.2317,0.4220,0.5820,0.3009,0.9028,30.0942,0.0000,0.0000,0.0000,-3.6106704499008e+01,-2.7858718794385e+01,6.2335983861415e+00,8.7839606650159e-01,3.2003554690900e+00,1.5050911e+00,1.6243266e-01,4.8587196e-04,1.1758444e-04,0.0000000e+00,3.1316328e-01,1.9759465e-03,2.2812820e-03,7.9868826e-04,0.0000000e+00,1.4882816e-01,1.0604534e-04,8.6780845e-04,4.1662200e-03,1.6121228e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1948546e-02,-1.1709,2.3659549937724e-02,3.4576,-3.0289668341753e-01,-2.3468734764970e-01,5.1550720453338e-02,6.8427769413757e-03,2.5256803331699e-02,-1.5457373651644e+03,-1.2477683504663e+03, 2.2519670082609e+02, 3.2858094020858e+01, 1.1695237861105e+02, 1.1257887416132e-03,-4.6772402939498e-05, 3.4262143777984e-05, 1.4234667083796e-06, 1.1362314584296e-04,-9.6251941557036e-06, 1.2935297660825e-04, 1.0957692688719e-05
17,1040.00,1.000,-10.239,3.3209080963164e+00,3.7879,36.7726,16.6648,1.2886,0.1724,0.0000,0.6432,0.5618,0.1841,0.1532,0.0000,11.2380,0.4222,0.5824,0.3011,0.9034,30.1122,0.0000,0.0000,0.0000,-3.6025041105513e+01,-2.7877781735520e+01,6.2043630735202e+00,8.7672611505542e-01,3.1971705557532e+00,1.5276587e+00,1.6289228e-01,4.7864971e-04,1.1196309e-04,0.0000000e+00,3.0984678e-01,1.9632807e-03,2.2632726e-03,7.9624544e-04,0.0000000e+00,1.4923970e-01,1.0331478e-04,8.5355356e-04,4.2027320e-03,1.6273216e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2187555e-02,-1.1563,2.5630313068565e-02,3.5016,-3.2139201972556e-01,-2.4869580010910e-01,5.5360179428443e-02,7.3196571067821e-03,2.7176729304957e-02,                -nan,                -nan,                -nan, 3.2846797981243e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1344041991912e-04,-9.5905685538417e-06, 1.2939094429958e-04, 1.0939070240009e-05
18,1030.00,1.000,-10.382,3.3209126875659e+00,3.7927,36.7725,16.6648,1.2886,0.1738,0.0000,0.6420,0.5618,0.1841,0.1532,0.0000,11.2380,0.4222,0.5824,0.3011,0.9034,30.1122,0.0000,0.0000,0.0000,-3.5963210176351e+01,-2.7909832094215e+01,6.1799317669772e+00,8.7559611940343e-01,3.1965255053171e+00,1.5496122e+00,1.6318549e-01,4.7094017e-04,1.1133951e-04,0.0000000e+00,3.2062911e-01,1.9496758e-03,2.2715305e-03,7.9345880e-04,0.0000000e+00,1.4949751e-01,1.0041454e-04,8.3935749e-04,4.2405307e-03,1.6442296e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2421937e-02,-1.1408,2.5630313068565e-02,3.5023,-3.2083945504511e-01,-2.4896744388371e-01,5.5152523624604e-02,7.3182074162778e-03,2.7151980418249e-02,                -nan,                -nan,                -nan, 3.2835598431564e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1331790933287e-04,-9.5583972573933e-06, 1.2941801227954e-04, 1.0916445431377e-05
19,1020.00,1.000,-10.526,3.3209174716090e+00,3.7976,36.7725,16.6647,1.2886,0.1752,0.0000,0.6407,0.5618,0.1841,0.1532,0.0000,11.2380,0.4222,0.5824,0.3011,0.9034,30.1122,0.0000,0.0000,0.0000,-3.5901628179261e+01,-2.7941879554811e+01,6.1553173448167e+00,8.7446750631481e-01,3.1958595337337e+00,1.5722294e+00,1.6348370e-01,4.6323886e-04,1.1072642e-04,0.0000000e+00,3.3194274e-01,1.9359603e-03,2.2799473e-03,7.9064061e-04,0.0000000e+00,1.4975999e-01,9.7552595e-05,8.2518465e-04,4.2792621e-03,1.6615775e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2664569e-02,-1.1251,2.5630313068565e-02,3.5030,-3.2028897394615e-01,-2.4923883879745e-01,5.4943459883775e-02,7.3167615095208e-03,2.7126955525815e-02,                -nan,                -nan,                -nan, 3.2824435132347e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1319345721072e-04,-9.5262875404820e-06, 1.2944272530805e-04, 1.0893815346699e-05
20,1010.00,1.000,-10.673,3.3188531701151e+00,3.8025,36.7772,16.6751,1.2894,0.1674,0.0000,0.6050,0.5621,0.1842,0.1533,0.0000,11.2450,0.4225,0.5827,0.3013,0.9039,30.1309,0.0000,0.0000,0.0000,-3.5821570651304e+01,-2.7961659038699e+01,6.1254815201693e+00,8.7279701176943e-01,3.1926255525569e+00,1.5969463e+00,1.6397665e-01,4.5605340e-04,1.0454624e-04,0.0000000e+00,3.2599116e-01,1.9236235e-03,2.2927893e-03,7.8859111e-04,0.0000000e+00,1.5020274e-01,9.4946279e-05,8.1106100e-04,4.3179963e-03,1.6778703e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2930730e-02,-1.1098,2.7668084068565e-02,3.5505,-3.3785106083958e-01,-2.6252769369839e-01,5.8701918825692e-02,7.7926365709077e-03,2.9087134906535e-02,                -nan,                -nan,                -nan, 3.2813165672585e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1300324298665e-04,-9.4916438016101e-06, 1.2947253652663e-04, 1.0874972844336e-05
21,1000.00,1.000,-10.822,3.3188580841656e+00,3.8075,36.7772,16.6751,1.2894,0.1688,0.0000,0.6036,0.5621,0.1842,0.1533,0.0000,11.2450,0.4225,0.5827,0.3013,0.9039,30.1308,0.0000,0.0000,0.0000,-3.5760537276496e+01,-2.7993670049311e+01,6.1005122940621e+00,8.7167164821414e-01,3.1919154301223e+00,1.6210055e+00,1.6428693e-01,4.4836577e-04,1.0398561e-04,0.0000000e+00,3.3782854e-01,1.9096770e-03,2.3015835e-03,7.8570810e-04,0.0000000e+00,1.5047607e-01,9.2157502e-05,7.9693749e-04,4.3586703e-03,1.6961189e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.3191430e-02,-1.0935,2.7668084068565e-02,3.5513,-3.3726517767762e-01,-2.6281842821428e-01,5.8474452706551e-02,7.7910236995800e-03,2.9059718128850e-02,                -nan,                -nan,                -nan, 3.2801997529729e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1287484518402e-04,-9.4596607875446e-06, 1.2949239018531e-04, 1.0852321291997e-05
22,990.00,1.000,-10.973,3.3188632036532e+00,3.8124,36.7771,16.6751,1.2894,0.1704,0.0000,0.6023,0.5621,0.1842,0.1533,0.0000,11.2450,0.4225,0.5827,0.3013,0.9039,30.1308,0.0000,0.0000,0.0000,-3.5699758485727e+01,-2.8025677773536e+01,6.0753518681000e+00,8.7054773420554e-01,3.1911831979751e+00,1.6458182e+00,1.6460264e-01,4.4068952e-04,1.0343497e-04,0.0000000e+00,3.5027036e-01,1.8956169e-03,2.3105520e-03,7.8279192e-04,0.0000000e+00,1.5075446e-01,8.9408271e-05,7.8284340e-04,4.4003809e-03,1.7148582e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.3461653e-02,-1.0770,2.7668084068565e-02,3.5520,-3.3668157703977e-01,-2.6310888704954e-01,5.8245410276075e-02,7.7894148943499e-03,2.9031997940820e-02,                -nan,                -nan,                -nan, 3.2790864988843e+01,                 nan,                -nan,                -nan,                -nan,                 nan, 1.1274450894274e-04,-9.4277402166024e-06, 1.2950985283493e-04, 1.0829664872089e-05
