Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
11,1100.00,3.000,-9.270,5.1050633428118e+01,2.6496,48.0497,2.4051,18.6782,1.6562,0.0001,8.9926,0.0417,4.5412,0.0211,0.0000,8.3332,3.2952,0.0484,0.0196,1.9588,1.9588,0.0000,0.0000,0.0000,-7.9799816113163e+02,-6.0906051913776e+02,1.3759432108209e+02,1.9267623520521e+01,7.2912185260520e+01,3.9759492e-01,7.0859752e-02,1.0429719e-02,2.6257447e-03,2.1902752e-06,9.4651980e-02,5.1314869e-04,3.2685499e-02,7.1420966e-04,0.0000000e+00,7.1349029e-02,5.5824403e-05,3.6939677e-04,9.1062195e-03,4.3841317e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.7136877e-02,2.1592,4.4603393622597e+00,3.0574,-7.0108467588468e+01,-5.5923179426431e+01,1.0330472389788e+01,1.4588575264611e+00,5.2862646718749e+00,-1.5749869883501e+03,-1.2310519970211e+03, 2.5047153721662e+02, 3.4832324667894e+01, 1.3155996394964e+02, 2.8281706596224e-03,-2.2440455748607e-04, 8.1193853312616e-05, 6.4424226526836e-06, 2.2514660790348e-03,-2.0963279543504e-04, 1.1685229767111e-04, 1.0880054575063e-05
12,1090.00,3.000,-9.398,4.5915965173239e+01,2.6238,48.9191,2.2796,18.7456,1.5694,0.0000,8.3608,0.0464,4.1196,0.0234,0.0000,7.9794,3.5253,0.0537,0.0218,2.1779,2.1779,0.0000,0.0000,0.0000,-7.1955156733821e+02,-5.5051011891124e+02,1.2400795835159e+02,1.7499745746571e+01,6.5319913371132e+01,4.0298048e-01,7.2495813e-02,9.7847006e-03,2.6465960e-03,4.6756919e-10,9.3367630e-02,5.6150236e-04,3.0474305e-02,7.8322805e-04,0.0000000e+00,6.8592544e-02,5.1163548e-05,3.6582879e-04,1.0088052e-02,4.6342986e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.3158564e-02,2.2320,5.1631418758897e+00,3.1515,-7.7549779107458e+01,-6.1437159673411e+01,1.1820136767081e+01,1.6383104486875e+00,5.9814648492406e+00,-1.5728333583140e+03,-1.2344071355716e+03, 2.4826777885222e+02, 3.4694171430244e+01, 1.2988141115122e+02, 2.7285290641165e-03,-2.1670331253555e-04, 7.8645171555759e-05, 6.2461013940411e-06, 2.1035134599978e-03,-2.0021606965131e-04, 1.2020251553711e-04, 1.1441084490644e-05
13,1080.00,3.000,-9.529,4.1500283322482e+01,2.5974,49.8462,2.1356,18.7602,1.4713,0.0000,7.6747,0.0514,3.7419,0.0259,0.0000,7.6378,3.7523,0.0593,0.0241,2.4096,2.4096,0.0000,0.0000,0.0000,-6.5223166836058e+02,-5.0023280352601e+02,1.1232964921447e+02,1.5977645755519e+01,5.8816757688490e+01,4.0886262e-01,7.3357120e-02,9.1443843e-03,2.6462996e-03,0.0000000e+00,9.1011949e-02,6.1192536e-04,2.8502093e-02,8.5301991e-04,0.0000000e+00,6.6001957e-02,4.6846388e-05,3.6159385e-04,1.1065266e-02,4.8706471e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.9469026e-02,2.3004,4.4415844460179e+00,3.1356,-6.6511878788851e+01,-5.2793119386970e+01,1.0138387763280e+01,1.4165074340624e+00,5.1369449342690e+00,-1.5706587036582e+03,-1.2374464186480e+03, 2.4624933304527e+02, 3.4579495444526e+01, 1.2843586569547e+02, 2.6409363989732e-03,-2.0986213321987e-04, 7.6372901484635e-05, 6.0689761525451e-06, 1.9756063859118e-03,-1.9185957131923e-04, 1.2364815293451e-04, 1.2008000068030e-05
14,1070.00,3.000,-9.662,3.7863292695887e+01,2.5736,50.6935,2.0103,18.7167,1.3804,0.0000,7.0553,0.0563,3.4121,0.0284,0.0000,7.3125,3.9613,0.0648,0.0264,2.6411,2.6411,0.0000,0.0000,0.0000,-5.9641516752555e+02,-4.5849112027869e+02,1.0268700238012e+02,1.4712413132240e+01,5.3471266939171e+01,4.1450930e-01,7.4241810e-02,8.5438502e-03,2.6176271e-03,0.0000000e+00,8.8482695e-02,6.5999792e-04,2.6706917e-02,9.1746026e-04,0.0000000e+00,6.3481461e-02,4.2966052e-05,3.5769073e-04,1.1996794e-02,5.0953047e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.5844134e-02,2.3544,3.6586748823790e+00,3.1024,-5.5049619641096e+01,-4.3848591147934e+01,8.3393727380874e+00,1.1793193273871e+00,4.2403587340565e+00,-1.5684261627964e+03,-1.2401362858066e+03, 2.4441788109287e+02, 3.4484103690374e+01, 1.2724821183291e+02, 2.5685412300259e-03,-2.0393626363940e-04, 7.4484790240986e-05, 5.9139209611046e-06, 1.8709019865347e-03,-1.8463638083968e-04, 1.2716486206025e-04, 1.2549700662978e-05
15,1060.00,3.000,-9.796,3.4806378530706e+01,2.5521,51.4761,1.8934,18.6014,1.3008,0.0000,6.5180,0.0612,3.1100,0.0309,0.0000,7.0125,4.1507,0.0703,0.0287,2.8730,2.8730,0.0000,0.0000,0.0000,-5.4907837732871e+02,-4.2301793986422e+02,9.4558329868724e+01,1.3638132054071e+01,4.8979194004149e+01,4.2012609e-01,7.4850220e-02,7.9615752e-03,2.5745367e-03,0.0000000e+00,8.6163972e-02,7.0602540e-04,2.4943114e-02,9.7609345e-04,0.0000000e+00,6.1157749e-02,3.9403507e-05,3.5417025e-04,1.2890024e-02,5.3142679e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.2299743e-02,2.3954,3.0760605227162e+00,3.0647,-4.6620457050487e+01,-3.7291856685303e+01,6.9974124180950e+00,1.0036970753595e+00,3.5800321733020e+00,-1.5661649717473e+03,-1.2425824912412e+03, 2.4272023441183e+02, 3.4403722847665e+01, 1.2624969054309e+02, 2.5071567958376e-03,-1.9868834436713e-04, 7.2874578339644e-05, 5.7751989587550e-06, 1.7830396044678e-03,-1.7824585228649e-04, 1.3073928287236e-04, 1.3069667574694e-05
16,1050.00,3.000,-9.933,3.2184276913842e+01,2.5325,52.1978,1.7917,18.4415,1.2265,0.0000,6.0264,0.0662,2.8391,0.0334,0.0000,6.7314,4.3249,0.0758,0.0311,3.1071,3.1071,0.0000,0.0000,0.0000,-5.0823312726501e+02,-3.9236162553761e+02,8.7572460966177e+01,1.2708446998854e+01,4.5133458726228e+01,4.2558499e-01,7.5549226e-02,7.4104891e-03,2.5147745e-03,0.0000000e+00,8.3738275e-02,7.4977591e-04,2.3290132e-02,1.0293670e-03,0.0000000e+00,5.8930512e-02,3.6158123e-05,3.5082408e-04,1.3736761e-02,5.5218915e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.8869612e-02,2.4244,2.6390032381505e+00,3.0348,-4.0170261944372e+01,-3.2237981167169e+01,5.9949973753562e+00,8.6959055032447e-01,3.0779849862385e+00,-1.5638809976076e+03,-1.2448275984502e+03, 2.4113169267085e+02, 3.4333579251275e+01, 1.2539128386842e+02, 2.4542201289418e-03,-1.9395925655514e-04, 7.1481627679431e-05, 5.6492582709079e-06, 1.7080041717000e-03,-1.7250142536229e-04, 1.3439912617600e-04, 1.3573761245402e-05
17,1040.00,3.000,-10.072,2.9919662637124e+01,2.5147,52.8711,1.6833,18.2255,1.1634,0.0000,5.6098,0.0712,2.5908,0.0359,0.0000,6.4643,4.4852,0.0814,0.0334,3.3423,3.3423,0.0000,0.0000,0.0000,-4.7264232280272e+02,-3.6558988069563e+02,8.1523391925591e+01,1.1897757113684e+01,4.1811879692033e+01,4.3107420e-01,7.5516291e-02,6.8817794e-03,2.4529727e-03,0.0000000e+00,8.1746635e-02,7.9174421e-04,2.1697008e-02,1.0771089e-03,0.0000000e+00,5.6833740e-02,3.3153166e-05,3.4796163e-04,1.4552836e-02,5.7299565e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5477049e-02,2.4422,2.2794411733638e+00,3.0089,-3.4948447762254e+01,-2.8162632470976e+01,5.1675857984830e+00,7.5755782737199e-01,2.6665943436925e+00,-1.5615756117326e+03,-1.2469124799860e+03, 2.3962466720990e+02, 3.4270177845202e+01, 1.2464180597453e+02, 2.4077090016043e-03,-1.8965206620481e-04, 7.0256682427500e-05, 5.5340263205364e-06, 1.6429717231636e-03,-1.6728820762511e-04, 1.3809087775661e-04, 1.4060482662964e-05
18,1030.00,3.000,-10.213,2.7939033114665e+01,2.4982,53.5033,1.5801,17.9895,1.1046,0.0000,5.2307,0.0763,2.3641,0.0385,0.0000,6.1981,4.6336,0.0869,0.0358,3.5792,3.5792,0.0000,0.0000,0.0000,-4.4136605617396e+02,-3.4203558466119e+02,7.6223359945343e+01,1.1183530652910e+01,3.8909996532055e+01,4.3662553e-01,7.5300059e-02,6.3926984e-03,2.3833650e-03,0.0000000e+00,7.9829135e-02,8.3157600e-04,2.0194390e-02,1.1203144e-03,0.0000000e+00,5.4684217e-02,3.0336630e-05,3.4483277e-04,1.5340418e-02,5.9328022e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,9.2128156e-02,2.4517,1.9966010939586e+00,2.9917,-3.0708417985450e+01,-2.4825032639234e+01,4.5147414696817e+00,6.6736956385479e-01,2.3373737781836e+00,-1.5592633923038e+03,-1.2488625220503e+03, 2.3819274086138e+02, 3.4212088345862e+01, 1.2397617089399e+02, 2.3665075921976e-03,-1.8572389157304e-04, 6.9171678977141e-05, 5.4286043487170e-06, 1.5859867051601e-03,-1.6254880300226e-04, 1.4181449082428e-04, 1.4534658870003e-05
19,1020.00,3.000,-10.356,2.6182679540917e+01,2.4828,54.0938,1.4902,17.7339,1.0475,0.0000,4.8726,0.0814,2.1602,0.0411,0.0000,5.9412,4.7690,0.0925,0.0382,3.8193,3.8193,0.0000,0.0000,0.0000,-4.1353490628081e+02,-3.2105231334943e+02,7.1517297244233e+01,1.0545528665727e+01,3.6342372562684e+01,4.4216702e-01,7.5277721e-02,5.9363150e-03,2.3039134e-03,0.0000000e+00,7.7770840e-02,8.6891912e-04,1.8803151e-02,1.1586232e-03,0.0000000e+00,5.2537417e-02,2.7721433e-05,3.4143720e-04,1.6082927e-02,6.1242521e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,9.8887932e-02,2.4527,1.7693195347924e+00,2.9701,-2.7267486152045e+01,-2.2103487904858e+01,3.9933482172887e+00,5.9571303851807e-01,2.0789036387815e+00,-1.5569529461513e+03,-1.2507210373834e+03, 2.3681081759102e+02, 3.4159147464874e+01, 1.2347223160650e+02, 2.3324098194127e-03,-1.8210074091970e-04, 6.8280680067063e-05, 5.3309509877829e-06, 1.5354959296032e-03,-1.5817601863061e-04, 1.4560634921922e-04, 1.4999344617466e-05
20,1010.00,3.000,-10.501,2.4610366454672e+01,2.4684,54.6454,1.4116,17.4598,0.9921,0.0000,4.5345,0.0866,1.9763,0.0437,0.0000,5.6931,4.8914,0.0982,0.0406,4.0633,4.0633,0.0000,0.0000,0.0000,-3.8853311150975e+02,-3.0217777270835e+02,6.7299488603354e+01,9.9701597140893e+00,3.4048628642900e+01,4.4772911e-01,7.5446420e-02,5.5093997e-03,2.2167765e-03,0.0000000e+00,7.5602892e-02,9.0372638e-04,1.7512490e-02,1.1920226e-03,0.0000000e+00,5.0401652e-02,2.5287860e-05,3.3780902e-04,1.6779466e-02,6.3045389e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0576940e-01,2.4455,1.5846654406338e+00,2.9494,-2.4473624990665e+01,-1.9893020098542e+01,3.5698124865554e+00,5.3729308846710e-01,1.8638085144392e+00,-1.5546450068458e+03,-1.2524992050720e+03, 2.3547192594302e+02, 3.4110285585976e+01, 1.2293810055667e+02, 2.2992663380521e-03,-1.7870950576875e-04, 6.7406833409726e-05, 5.2391676791538e-06, 1.4902802460284e-03,-1.5410474504435e-04, 1.4947405946992e-04, 1.5456597433096e-05
21,1000.00,3.000,-10.649,2.3150545209851e+01,2.4551,55.1349,1.3267,17.1417,0.9452,0.0000,4.2447,0.0918,1.8081,0.0464,0.0000,5.4754,4.9987,0.1041,0.0432,4.3196,4.3196,0.0000,0.0000,0.0000,-3.6513297447146e+02,-2.8443604586590e+02,6.3383677183018e+01,9.4295758574372e+00,3.1925388760226e+01,4.5308168e-01,7.4835469e-02,5.0960178e-03,2.1359376e-03,0.0000000e+00,7.3807601e-02,9.3377307e-04,1.6276873e-02,1.2187878e-03,0.0000000e+00,4.8514305e-02,2.3034535e-05,3.3529710e-04,1.7412141e-02,6.4731636e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1296055e-01,2.4233,1.4711720478332e+00,2.9073,-2.2896066032930e+01,-1.8675326370887e+01,3.3151943306316e+00,5.0602545415941e-01,1.7388427699944e+00,-1.5523327371038e+03,-1.2542111144679e+03, 2.3416064300034e+02, 3.4064828002936e+01, 1.2244668685037e+02, 2.2684438190640e-03,-1.7538580353858e-04, 6.6591964558533e-05, 5.1485891407838e-06, 1.4484423365870e-03,-1.5011976958193e-04, 1.5360630833088e-04, 1.5920097770201e-05
