Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
12,1090.00,4.000,-9.318,4.1833295716143e+01,2.6279,49.2089,2.2002,19.6469,1.4383,0.0000,7.7608,0.0519,3.5501,0.0317,0.0000,7.4357,3.8119,0.0589,0.0239,2.3904,2.3904,0.0000,0.0000,0.0000,-6.5717986016755e+02,-5.0249955832878e+02,1.1347269327570e+02,1.5918910432794e+01,5.9287225353818e+01,4.0145011e-01,7.5089904e-02,1.0245070e-02,2.5906142e-03,0.0000000e+00,9.1402962e-02,6.0884464e-04,2.7208962e-02,1.0557160e-03,0.0000000e+00,6.3760186e-02,4.9525254e-05,3.6658139e-04,1.1048781e-02,4.7116480e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.7526558e-02,2.2427,4.3561784513812e+00,3.1280,-6.5655002377158e+01,-5.2042530195705e+01,9.9860412877916e+00,1.3926250591563e+00,5.0551549981976e+00,-1.5695914372895e+03,-1.2328973953561e+03, 2.4699705970247e+02, 3.4265465546866e+01, 1.2853451802874e+02, 2.6004998197242e-03,-1.9117196843691e-04, 7.5892732762303e-05, 5.5791440561472e-06, 1.9286287405753e-03,-1.7387964525684e-04, 1.2115331314399e-04, 1.0922835830437e-05
13,1080.00,4.000,-9.448,3.8219278848266e+01,2.6063,50.0165,2.0479,19.5861,1.3639,0.0000,7.2230,0.0568,3.2260,0.0347,0.0000,7.1008,4.0209,0.0643,0.0262,2.6165,2.6165,0.0000,0.0000,0.0000,-6.0138880458931e+02,-4.6086439314403e+02,1.0384984033202e+02,1.4664288469960e+01,5.3965245381530e+01,4.0710871e-01,7.5092115e-02,9.5802716e-03,2.5743650e-03,0.0000000e+00,8.9771282e-02,6.5678808e-04,2.5379252e-02,1.1338821e-03,0.0000000e+00,6.1275333e-02,4.5480946e-05,3.6438130e-04,1.1987433e-02,4.9476377e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.3632602e-02,2.2942,3.6370301828374e+00,3.1039,-5.5031171173916e+01,-4.3776438408211e+01,8.3174317449688e+00,1.1717765881823e+00,4.2255218992218e+00,-1.5673336261893e+03,-1.2355865973467e+03, 2.4516648475231e+02, 3.4172424346201e+01, 1.2735367120647e+02, 2.5271160185503e-03,-1.8547865238584e-04, 7.3951909087516e-05, 5.4277288174451e-06, 1.8234143278890e-03,-1.6689383305923e-04, 1.2434386650429e-04, 1.1380970403107e-05
14,1070.00,4.000,-9.580,3.5162622708974e+01,2.5864,50.7625,1.9157,19.4924,1.2920,0.0000,6.7183,0.0618,2.9411,0.0377,0.0000,6.7783,4.2143,0.0697,0.0284,2.8439,2.8439,0.0000,0.0000,0.0000,-5.5400812666394e+02,-4.2547352050095e+02,9.5696389951223e+01,1.3595246075850e+01,4.9475703286766e+01,4.1258479e-01,7.5207726e-02,8.9638440e-03,2.5373079e-03,0.0000000e+00,8.7870470e-02,7.0253263e-04,2.3719185e-02,1.2063286e-03,0.0000000e+00,5.8790489e-02,4.1776809e-05,3.6193692e-04,1.2884563e-02,5.1704878e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.9828695e-02,2.3345,3.0750711319013e+00,3.0762,-4.6639476110626e+01,-3.7210183768377e+01,7.0202824273161e+00,9.9964062042032e-01,3.5763528114528e+00,-1.5650479685843e+03,-1.2379724773158e+03, 2.4351374847817e+02, 3.4092735225071e+01, 1.2635587961454e+02, 2.4646681076774e-03,-1.8045875407369e-04, 7.2293058665031e-05, 5.2931732488565e-06, 1.7348249493228e-03,-1.6074320474419e-04, 1.2760526287233e-04, 1.1823486228007e-05
15,1060.00,4.000,-9.714,3.2540141030156e+01,2.5684,51.4557,1.7926,19.3360,1.2281,0.0000,6.2709,0.0668,2.6849,0.0407,0.0000,6.4838,4.3884,0.0751,0.0307,3.0731,3.0731,0.0000,0.0000,0.0000,-5.1306151006381e+02,-3.9483280263440e+02,8.8683724584192e+01,1.2669627157709e+01,4.5628030153406e+01,4.1802286e-01,7.5049438e-02,8.3641368e-03,2.4910539e-03,0.0000000e+00,8.6077615e-02,7.4624181e-04,2.2144068e-02,1.2716360e-03,0.0000000e+00,5.6499756e-02,3.8357304e-05,3.5966485e-04,1.3734831e-02,5.3851036e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.6140402e-02,2.3633,2.6394147229226e+00,3.0393,-4.0259664952634e+01,-3.2241195127891e+01,6.0146793869724e+00,8.6842122673562e-01,3.0807892147156e+00,-1.5627506967596e+03,-1.2401923051280e+03, 2.4195206213222e+02, 3.4025127407337e+01, 1.2550054169188e+02, 2.4104901312874e-03,-1.7593678874595e-04, 7.0844411614683e-05, 5.1707900058593e-06, 1.6587879199249e-03,-1.5520463307676e-04, 1.3092634055261e-04, 1.2250134210328e-05
16,1050.00,4.000,-9.850,3.0232173697193e+01,2.5515,52.0985,1.6862,19.1509,1.1666,0.0000,5.8499,0.0719,2.4477,0.0438,0.0000,6.2061,4.5493,0.0806,0.0331,3.3077,3.3077,0.0000,0.0000,0.0000,-4.7686566894901e+02,-3.6769851704352e+02,8.2505499682945e+01,1.1848615769664e+01,4.2248546585582e+01,4.2333993e-01,7.5072859e-02,7.7987432e-03,2.4322577e-03,0.0000000e+00,8.4130100e-02,7.8793449e-04,2.0615423e-02,1.3312679e-03,0.0000000e+00,5.4274709e-02,3.5199127e-05,3.5728560e-04,1.4545950e-02,5.5869955e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.2633048e-02,2.3815,2.3257763904262e+00,3.0123,-3.5587810379717e+01,-2.8586203944468e+01,5.2916195709100e+00,7.7208344594348e-01,2.7201748608119e+00,-1.5604501002138e+03,-1.2422978516763e+03, 2.4045062807505e+02, 3.3965155795786e+01, 1.2474476775003e+02, 2.3627351953621e-03,-1.7178854433379e-04, 6.9563502360124e-05, 5.0577876152449e-06, 1.5921176421209e-03,-1.5013158920159e-04, 1.3437161547573e-04, 1.2670812533729e-05
17,1040.00,4.000,-9.988,2.8200213550815e+01,2.5359,52.6952,1.5937,18.9461,1.1065,0.0000,5.4510,0.0770,2.2352,0.0470,0.0000,5.9377,4.6968,0.0862,0.0355,3.5461,3.5461,0.0000,0.0000,0.0000,-4.4488637991768e+02,-3.4369582617814e+02,7.7059402002470e+01,1.1120579479032e+01,3.9280157349007e+01,4.2859829e-01,7.5288935e-02,7.2719882e-03,2.3611804e-03,0.0000000e+00,8.2006979e-02,8.2717249e-04,1.9204317e-02,1.3848804e-03,0.0000000e+00,5.2048646e-02,3.2259113e-05,3.5461945e-04,1.5311719e-02,5.7764994e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.9253377e-02,2.3907,2.0464438515761e+00,2.9894,-3.1379815050069e+01,-2.5276451349389e+01,4.6478800599164e+00,6.8455683353145e-01,2.3953433076375e+00,-1.5581440802591e+03,-1.2442810788069e+03, 2.3901534588755e+02, 3.3911129932813e+01, 1.2407470010462e+02, 2.3203807695149e-03,-1.6798735765278e-04, 6.8425345133358e-05, 4.9537528824785e-06, 1.5335166710083e-03,-1.4549297705620e-04, 1.3789898933772e-04, 1.3083219029236e-05
18,1030.00,4.000,-10.128,2.6393664107036e+01,2.5212,53.2487,1.5133,18.7232,1.0480,0.0000,5.0735,0.0823,2.0442,0.0502,0.0000,5.6782,4.8309,0.0919,0.0379,3.7888,3.7888,0.0000,0.0000,0.0000,-4.1635370190847e+02,-3.2225055793432e+02,7.2212058453866e+01,1.0468606468069e+01,3.6646862986596e+01,4.3383332e-01,7.5705601e-02,6.7799750e-03,2.2801055e-03,0.0000000e+00,7.9743832e-02,8.6386225e-04,1.7898787e-02,1.4323843e-03,0.0000000e+00,4.9828124e-02,2.9514528e-05,3.5169286e-04,1.6031032e-02,5.9539171e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,9.6011017e-02,2.3911,1.8201539315709e+00,2.9676,-2.7971391574744e+01,-2.2593739735959e+01,4.1266560555468e+00,6.1334603019311e-01,2.1387976551809e+00,-1.5558362134189e+03,-1.2461643684339e+03, 2.3763330774280e+02, 3.3861806346256e+01, 1.2356051956303e+02, 2.2849708789797e-03,-1.6448084537881e-04, 6.7479296751467e-05, 4.8574149794875e-06, 1.4814443962575e-03,-1.4121127992782e-04, 1.4151304672461e-04, 1.3489023621103e-05
19,1020.00,4.000,-10.271,2.4772899744829e+01,2.5075,53.7616,1.4436,18.4836,0.9911,0.0000,4.7165,0.0877,1.8721,0.0535,0.0000,5.4271,4.9519,0.0976,0.0404,4.0367,4.0367,0.0000,0.0000,0.0000,-3.9066498715942e+02,-3.0291301424476e+02,6.7859082793694e+01,9.8794196672096e+00,3.4289349966479e+01,4.3907793e-01,7.6335966e-02,6.3193965e-03,2.1910183e-03,0.0000000e+00,7.7367684e-02,8.9791600e-04,1.6688874e-02,1.4737069e-03,0.0000000e+00,4.7618729e-02,2.6948149e-05,3.4852712e-04,1.6702413e-02,6.1192095e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0291839e-01,2.3832,1.6336552804598e+00,2.9464,-2.5162625436006e+01,-2.0381476373135e+01,3.6972888395552e+00,5.5445733331781e-01,1.9218064020238e+00,-1.5535291596495e+03,-1.2479658408907e+03, 2.3629379326355e+02, 3.3816229103717e+01, 1.2302244821898e+02, 2.2507562886398e-03,-1.6120042216265e-04, 6.6558464627637e-05, 4.7669544013390e-06, 1.4347075340582e-03,-1.3722497777864e-04, 1.4522184322426e-04, 1.3889983663119e-05
20,1010.00,4.000,-10.416,2.3279021324244e+01,2.4948,54.2200,1.3730,18.2127,0.9396,0.0000,4.3963,0.0932,1.7156,0.0569,0.0000,5.1964,5.0584,0.1036,0.0430,4.2957,4.2957,0.0000,0.0000,0.0000,-3.6683994896126e+02,-2.8491503476397e+02,6.3846716437903e+01,9.3309562504339e+00,3.2122116988298e+01,4.4420487e-01,7.6585683e-02,5.8787085e-03,2.1025367e-03,0.0000000e+00,7.5174872e-02,9.2795388e-04,1.5545846e-02,1.5075424e-03,0.0000000e+00,4.5556064e-02,2.4552896e-05,3.4599477e-04,1.7314469e-02,6.2718820e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1010715e-01,2.3627,1.5058815892320e+00,2.9128,-2.3326360850142e+01,-1.8955085522617e+01,3.4066752347933e+00,5.1699571792482e-01,1.7777492821896e+00,-1.5512197486675e+03,-1.2496999264385e+03, 2.3498407998202e+02, 3.3773797511207e+01, 1.2252783777459e+02, 2.2190294362672e-03,-1.5803048186370e-04, 6.5702692613435e-05, 4.6790853711746e-06, 1.3916479721222e-03,-1.3337903911303e-04, 1.4914312475288e-04, 1.4294251900155e-05
21,1000.00,4.000,-10.562,2.1900386133522e+01,2.4832,54.6277,1.2651,17.9237,0.9026,0.0000,4.1585,0.0986,1.5600,0.0605,0.0000,4.9604,5.1552,0.1098,0.0457,4.5661,4.5661,0.0000,0.0000,0.0000,-3.4462680405530e+02,-2.6805799033346e+02,6.0141235299720e+01,8.8195033217134e+00,3.0120925717832e+01,4.4945213e-01,7.4484250e-02,5.4696677e-03,2.0356000e-03,0.0000000e+00,7.4124408e-02,9.5359584e-04,1.4359172e-02,1.5354709e-03,0.0000000e+00,4.3492220e-02,2.2254313e-05,3.4453804e-04,1.7924674e-02,6.4328253e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1740982e-01,2.3306,1.3884749796238e+00,2.8899,-2.1712331740428e+01,-1.7721772580912e+01,3.1343982716224e+00,4.8045254607776e-01,1.6455743321429e+00,-1.5489013869840e+03,-1.2513781546804e+03, 2.3369063527757e+02, 3.3732084899473e+01, 1.2206574807740e+02, 2.1892041908988e-03,-1.5496965558274e-04, 6.4899759306993e-05, 4.5941321458361e-06, 1.3514576314768e-03,-1.2967719915230e-04, 1.5323511791753e-04, 1.4703458281266e-05
