Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
11,1100.00,1.000,-9.430,8.6663294846321e+01,2.4828,47.4230,1.7225,17.2754,1.5598,0.0544,7.6047,0.0250,6.1339,0.0120,0.0000,11.4796,2.3078,0.0288,0.0115,3.2076,1.1539,0.0000,0.0000,0.0000,-1.3938402907926e+03,-1.0603322242562e+03,2.4287810256443e+02,3.4905561243539e+01,1.2860832370274e+02,3.5288470e-01,4.9219101e-02,8.1179518e-03,3.2748369e-03,9.5266862e-04,5.9733333e-02,2.5742661e-04,4.0475715e-02,3.0221366e-04,0.0000000e+00,9.2520309e-02,3.7322101e-05,2.6064909e-04,3.8838568e-03,2.0712000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0822735e-01,1.7922,9.2980919327602e-01,0.5811,-1.6290889233081e+01,-1.0901983151889e+01,3.9245764166604e+00,1.6000338467504e+00,1.5247733054593e+00,-1.6334137432506e+03,-1.2488208028132e+03, 2.8008088443560e+02, 4.0840533455945e+01, 1.4771736948284e+02, 6.9586545906292e-03,-1.9356601807388e-03, 1.7038598670939e-04, 4.7395565555647e-05, 5.4306384904871e-03,-5.7012436496912e-04, 1.5558089590931e-04, 1.6333339005533e-05
12,1090.00,1.000,-9.560,8.5515133788705e+01,2.4812,47.5030,1.7304,17.4556,1.5594,0.0454,7.5348,0.0252,5.8460,0.0114,0.0000,11.4936,2.3379,0.0292,0.0117,3.2470,1.1694,0.0000,0.0000,0.0000,-1.3737452466461e+03,-1.0479938883065e+03,2.3896956192617e+02,3.4465199907690e+01,1.2670307523592e+02,3.5391102e-01,5.0294648e-02,8.0142601e-03,3.3335489e-03,7.9375772e-04,6.0088696e-02,2.5837833e-04,3.8481174e-02,2.9151780e-04,0.0000000e+00,9.2484357e-02,3.5096151e-05,2.5731205e-04,4.1172507e-03,2.1509796e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1007666e-01,1.8508,1.3724518735106e+00,0.7888,-2.3320958504764e+01,-1.6608267529945e+01,4.9244901522324e+00,1.7398885407535e+00,2.0394678042513e+00,-1.6306313947987e+03,-1.2507518392675e+03, 2.7867782951794e+02, 4.0747491251408e+01, 1.4716152374074e+02, 6.9475534808409e-03,-1.9385838311674e-03, 1.7050260684701e-04, 4.7575538312445e-05, 5.3805624398362e-03,-5.6543503717717e-04, 1.5611580534125e-04, 1.6405970042002e-05
13,1080.00,1.000,-9.692,8.0800251810354e+01,2.4741,47.6077,1.7032,18.0710,1.5533,0.0304,7.5944,0.0267,5.3856,0.0121,0.0000,10.9305,2.4663,0.0309,0.0124,3.3379,1.2376,0.0000,0.0000,0.0000,-1.2963212925252e+03,-9.9117537390656e+02,2.2550782885759e+02,3.2658142607569e+01,1.1929258704903e+02,3.5780683e-01,5.2631932e-02,8.2400162e-03,3.3272991e-03,5.1946491e-04,6.3024171e-02,2.7033440e-04,3.6042612e-02,3.1429528e-04,0.0000000e+00,8.7116596e-02,3.1627435e-05,2.5375078e-04,4.6590414e-03,2.3333390e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1197589e-01,1.9160,4.9495143697111e+00,1.5071,-8.0872673031899e+01,-6.2581995051071e+01,1.3517238557486e+01,3.2842010831699e+00,6.3125245322325e+00,-1.6279570534802e+03,-1.2541199668628e+03, 2.7627185455471e+02, 4.0825357558457e+01, 1.4535869835788e+02, 7.2572945908550e-03,-2.3923045882606e-03, 1.7776438529567e-04, 5.8598496898284e-05, 5.1442935796379e-03,-5.4505809594306e-04, 1.5751947811158e-04, 1.6689806964611e-05
14,1070.00,1.000,-9.826,7.6550919897776e+01,2.4661,47.7740,1.6485,18.6608,1.5412,0.0177,7.6140,0.0281,4.9502,0.0127,0.0000,10.3730,2.5950,0.0327,0.0131,3.4327,1.3063,0.0000,0.0000,0.0000,-1.2269885042562e+03,-9.4037271905140e+02,2.1339074951034e+02,3.1041182584638e+01,1.1263371250079e+02,3.6197600e-01,5.4258664e-02,8.4329515e-03,3.3256935e-03,2.9741075e-04,6.5818217e-02,2.8265827e-04,3.3740756e-02,3.3802612e-04,0.0000000e+00,8.2013647e-02,2.8410596e-05,2.4957473e-04,5.2503992e-03,2.5247989e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1393400e-01,1.9853,4.5628658744700e+00,1.2873,-7.4888188283606e+01,-5.7217704411390e+01,1.3156160428444e+01,3.5444166602292e+00,5.9721438205668e+00,-1.6253182821800e+03,-1.2573000425842e+03, 2.7399653992706e+02, 4.0873746138264e+01, 1.4372023133267e+02, 7.5258010209262e-03,-2.7769781588764e-03, 1.8412310424076e-04, 6.7940387687556e-05, 4.9316824962110e-03,-5.2697203352318e-04, 1.5887547076417e-04, 1.6976545016812e-05
15,1060.00,1.000,-9.962,7.2719960141348e+01,2.4571,48.0068,1.5633,19.2232,1.5223,0.0081,7.5865,0.0296,4.5426,0.0134,0.0000,9.8259,2.7236,0.0344,0.0138,3.5314,1.3751,0.0000,0.0000,0.0000,-1.1649630275908e+03,-8.9502761259961e+02,2.0247940216121e+02,2.9595936352597e+01,1.0665123949443e+02,3.6642912e-01,5.4900649e-02,8.5908638e-03,3.3299330e-03,1.3437175e-04,6.8375289e-02,2.9543675e-04,3.1591825e-02,3.6279545e-04,0.0000000e+00,7.7205754e-02,2.5455945e-05,2.4490853e-04,5.8917207e-03,2.7250471e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1595313e-01,2.0592,4.2146283056168e+00,1.1230,-6.9421506388206e+01,-5.2347521231671e+01,1.2807435275465e+01,3.7530856216815e+00,5.6614760357673e+00,-1.6227162304180e+03,-1.2603173433059e+03, 2.7183672826994e+02, 4.0895938241885e+01, 1.4222954749306e+02, 7.7559694673843e-03,-3.0992303164917e-03, 1.8965133949270e-04, 7.5783328362852e-05, 4.7403374121890e-03,-5.1096091878258e-04, 1.6016852299296e-04, 1.7264563374348e-05
16,1050.00,1.000,-10.099,6.6817639962113e+01,2.4481,48.5515,1.5043,19.2834,1.5235,0.0013,7.6203,0.0320,4.2020,0.0138,0.0000,9.1815,2.9047,0.0374,0.0150,3.6329,1.4966,0.0000,0.0000,0.0000,-1.0682861664659e+03,-8.2243415389381e+02,1.8580811893745e+02,2.7293688563847e+01,9.7525069503502e+01,3.7515871e-01,5.6892087e-02,8.3117659e-03,3.2948474e-03,2.1198212e-05,7.2249823e-02,3.2039098e-04,2.9935386e-02,3.7592628e-04,0.0000000e+00,7.2289160e-02,2.3315818e-05,2.4478857e-04,6.7084444e-03,3.0289813e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1803411e-01,2.1344,6.3472363495041e+00,1.1925,-1.0566196865787e+02,-8.0759880768271e+01,1.8820553648779e+01,5.3225263846786e+00,8.5066360191553e+00,-1.6201628858577e+03,-1.2638479189426e+03, 2.6929319773713e+02, 4.1290494750818e+01, 1.4025054896178e+02, 8.3585340199078e-03,-3.8796769354987e-03, 2.0243240170287e-04, 9.3960533990011e-05, 4.4067039127217e-03,-4.7907910028107e-04, 1.6145505223353e-04, 1.7552742977937e-05
17,1040.00,1.000,-10.239,5.9734812625937e+01,2.4325,49.5996,1.4134,19.0380,1.4904,0.0000,7.3841,0.0353,3.8131,0.0134,0.0000,8.5827,3.1385,0.0417,0.0167,3.7591,1.6741,0.0000,0.0000,0.0000,-9.5442135103223e+02,-7.3645705836296e+02,1.6598583000363e+02,2.4556807920343e+01,8.6659319981599e+01,3.8800646e-01,5.8089034e-02,7.7086919e-03,3.2668174e-03,1.6460002e-07,7.4947361e-02,3.5777226e-04,2.8012371e-02,3.6889248e-04,0.0000000e+00,6.8442333e-02,2.1662092e-05,2.4517065e-04,7.7454886e-03,3.4056150e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2018124e-01,2.2372,7.6787249644405e+00,1.1327,-1.2664614372827e+02,-9.6102585821072e+01,2.3260091912080e+01,6.7792684182233e+00,1.0404707283916e+01,-1.6177422910508e+03,-1.2677219592024e+03, 2.6655048062715e+02, 4.1886801305765e+01, 1.3798237386087e+02, 9.1517068999584e-03,-4.8801091704265e-03, 2.1848665008227e-04, 1.1650708620128e-04, 3.9921435631260e-03,-4.3931053638763e-04, 1.6256769104827e-04, 1.7889561941953e-05
18,1030.00,1.000,-10.382,5.3523253094654e+01,2.4135,50.8525,1.2787,18.7632,1.4220,0.0000,6.9378,0.0387,3.4651,0.0131,0.0000,8.0224,3.3777,0.0464,0.0187,3.8952,1.8683,0.0000,0.0000,0.0000,-8.5597176249907e+02,-6.6226603469572e+02,1.4864422960008e+02,2.2176155397580e+01,7.7199274171379e+01,4.0165040e-01,5.7219336e-02,7.1045113e-03,3.2270937e-03,0.0000000e+00,7.5810840e-02,4.0046669e-04,2.6373510e-02,3.6536052e-04,0.0000000e+00,6.4959771e-02,2.0092379e-05,2.4378621e-04,8.8703948e-03,3.7963861e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2239649e-01,2.3520,6.9918782957570e+00,0.9464,-1.1591969629592e+02,-8.6061901359397e+01,2.2912418875259e+01,7.3875547831983e+00,9.8707475083456e+00,-1.6153951813793e+03,-1.2713128674309e+03, 2.6403931832030e+02, 4.2400754976912e+01, 1.3601213352073e+02, 9.8638680760447e-03,-5.7415627357061e-03, 2.3263425572058e-04, 1.3541180431416e-04, 3.6248064807218e-03,-4.0431303828058e-04, 1.6345513528992e-04, 1.8231881542673e-05
19,1020.00,1.000,-10.526,4.8503010046107e+01,2.3963,52.0575,1.1587,18.4697,1.3518,0.0000,6.4888,0.0421,3.1601,0.0128,0.0000,7.5043,3.5974,0.0511,0.0206,4.0233,2.0617,0.0000,0.0000,0.0000,-7.7634014690117e+02,-6.0230900105549e+02,1.3457924126798e+02,2.0241128696049e+01,6.9573352734525e+01,4.1453946e-01,5.6110200e-02,6.5563879e-03,3.1697429e-03,0.0000000e+00,7.6082939e-02,4.4317194e-04,2.4870666e-02,3.6111452e-04,0.0000000e+00,6.1626953e-02,1.8621704e-05,2.4153822e-04,1.0020340e-02,4.1905662e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2468152e-01,2.4595,5.9577983029982e+00,0.7708,-1.0110068534162e+02,-7.3159720703524e+01,2.1607365510667e+01,7.7296790467457e+00,8.9348698329635e+00,-1.6130107298713e+03,-1.2744340823339e+03, 2.6182364583337e+02, 4.2803693569099e+01, 1.3443043632861e+02, 1.0473793577522e-02,-6.4341390057347e-03, 2.4469368655335e-04, 1.5031737846053e-04, 3.3242163249719e-03,-3.7525557431469e-04, 1.6423077857416e-04, 1.8539261320340e-05
20,1010.00,1.000,-10.673,4.4385099214837e+01,2.3809,53.1963,1.0560,18.1556,1.2841,0.0000,6.0615,0.0454,2.8920,0.0125,0.0000,7.0271,3.7954,0.0557,0.0225,4.1428,2.2530,0.0000,0.0000,0.0000,-7.1083238814138e+02,-5.5301216291769e+02,1.2299436949981e+02,1.8641941791262e+01,6.3330218374228e+01,4.2668543e-01,5.4996180e-02,6.0562495e-03,3.0982033e-03,0.0000000e+00,7.5981062e-02,4.8518510e-04,2.3473559e-02,3.5534559e-04,0.0000000e+00,5.8440648e-02,1.7242029e-05,2.3874653e-04,1.1186827e-02,4.5889741e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2703903e-01,2.5584,5.1859111256753e+00,0.6460,-9.0249676747120e+01,-6.3648736949741e+01,2.0731484475467e+01,8.0275521418976e+00,8.2793864756645e+00,-1.6105934542986e+03,-1.2771935092679e+03, 2.5982980129998e+02, 4.3120479518064e+01, 1.3317839073960e+02, 1.1007429657270e-02,-6.9973437077558e-03, 2.5527150394184e-04, 1.6227425543411e-04, 3.0745395284734e-03,-3.5071711211647e-04, 1.6492592686426e-04, 1.8813335866163e-05
21,1000.00,1.000,-10.822,4.0113430657216e+01,2.3669,54.2849,0.9767,17.7064,1.2229,0.0000,5.6416,0.0503,2.5878,0.0138,0.0000,6.6464,4.0169,0.0615,0.0249,4.2729,2.4929,0.0000,0.0000,0.0000,-6.4218220562699e+02,-5.0085159742504e+02,1.1100860715702e+02,1.6948013328506e+01,5.6897942168688e+01,4.3784148e-01,5.4321760e-02,5.5145276e-03,3.0162439e-03,0.0000000e+00,7.5675503e-02,5.4349546e-04,2.1590147e-02,3.9378104e-04,0.0000000e+00,5.6211610e-02,1.6334507e-05,2.4033962e-04,1.2505994e-02,5.0353853e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2947156e-01,2.6339,5.4508677473213e+00,0.6241,-9.6132088153214e+01,-6.7731619122248e+01,2.2307823087483e+01,8.7334516509248e+00,8.9098134055830e+00,-1.6081703400945e+03,-1.2798826011563e+03, 2.5785529974554e+02, 4.3465618926532e+01, 1.3197169292781e+02, 1.1618038895728e-02,-7.6147162679069e-03, 2.6729261385568e-04, 1.7518941305720e-04, 2.8141177731148e-03,-3.2374271258628e-04, 1.6604410903912e-04, 1.9102103964113e-05
